date,symbol,expiration,strike,call_put,bid,ask,mid,iv,delta,gamma,theta,vega
2021-05-13,ARKK,2022-01-21,79.96,Put,6.90,7.30,7.10,0.5239,-0.22,0.01,-0.02,0.25
2021-05-13,ARKK,2022-01-21,80.96,Put,7.20,7.60,7.40,0.5210,-0.23,0.01,-0.02,0.25
2021-05-13,ARKK,2022-01-21,81.96,Put,7.50,7.90,7.70,0.5178,-0.24,0.01,-0.02,0.26
2021-05-13,ARKK,2022-01-21,82.96,Put,7.90,8.30,8.10,0.5181,-0.25,0.01,-0.02,0.26
2021-05-13,ARKK,2022-01-21,83.96,Put,8.20,8.70,8.45,0.5161,-0.26,0.01,-0.03,0.27
2021-05-13,ARKK,2022-01-21,84.96,Put,8.60,9.00,8.80,0.5138,-0.27,0.01,-0.03,0.27
2021-05-13,ARKK,2022-01-21,85.96,Put,9.00,9.40,9.20,0.5130,-0.28,0.01,-0.03,0.28
2021-05-13,ARKK,2022-01-21,86.96,Put,9.30,9.80,9.55,0.5130,-0.28,0.01,-0.03,0.28
2021-05-13,ARKK,2022-01-21,87.96,Put,9.70,10.20,9.95,0.5086,-0.29,0.01,-0.03,0.28
2021-05-13,ARKK,2022-01-21,88.96,Put,10.10,10.60,10.35,0.5068,-0.30,0.01,-0.03,0.29
2021-05-13,ARKK,2022-01-21,89.96,Put,10.50,11.00,10.75,0.5046,-0.31,0.01,-0.03,0.29
2021-05-13,ARKK,2022-01-21,90.96,Put,11.00,11.50,11.25,0.5056,-0.32,0.01,-0.03,0.30
2021-05-13,ARKK,2022-01-21,91.96,Put,11.40,11.90,11.65,0.5029,-0.33,0.01,-0.03,0.30
2021-05-13,ARKK,2022-01-21,92.96,Put,11.90,12.40,12.15,0.5032,-0.34,0.01,-0.03,0.30
2021-05-13,ARKK,2022-01-21,93.96,Put,12.30,12.80,12.55,0.4999,-0.35,0.01,-0.03,0.31
2021-05-13,ARKK,2022-01-21,94.96,Put,12.80,13.30,13.05,0.4989,-0.36,0.01,-0.03,0.31
2021-05-13,ARKK,2022-01-21,95.96,Put,13.30,13.80,13.55,0.4989,-0.37,0.01,-0.03,0.31
2021-05-13,ARKK,2022-01-21,96.96,Put,13.80,14.30,14.05,0.4979,-0.38,0.01,-0.03,0.31
2021-05-13,ARKK,2022-01-21,97.96,Put,14.30,14.80,14.55,0.4966,-0.39,0.01,-0.03,0.32
2021-05-13,ARKK,2022-01-21,98.96,Put,14.80,15.40,15.10,0.4967,-0.40,0.01,-0.03,0.32
2021-05-13,ARKK,2022-01-21,100,Put,15.30,15.70,15.50,0.4910,-0.41,0.01,-0.03,0.32
2021-05-13,ARKK,2022-01-21,102.96,Put,16.90,17.50,17.20,0.4907,-0.44,0.01,-0.03,0.32
2021-05-13,ARKK,2022-01-21,105,Put,18.10,18.50,18.30,0.4900,-0.46,0.01,-0.03,0.33
2021-05-13,ARKK,2022-01-21,107.96,Put,19.90,20.50,20.20,0.4888,-0.48,0.01,-0.03,0.33
2021-05-13,ARKK,2022-01-21,110,Put,21.20,21.80,21.50,0.4884,-0.50,0.01,-0.03,0.33
2021-05-13,ARKK,2022-01-21,112.96,Put,23.10,23.70,23.40,0.4864,-0.53,0.01,-0.03,0.32
2021-05-13,ARKK,2022-01-21,115,Put,24.50,25.10,24.80,0.4866,-0.55,0.01,-0.03,0.32
2021-05-13,ARKK,2022-01-21,117.96,Put,26.50,27.10,26.80,0.4896,-0.57,0.01,-0.03,0.32
2021-05-13,ARKK,2022-01-21,120,Put,28.00,28.60,28.30,0.4852,-0.59,0.01,-0.03,0.31
2021-05-13,ARKK,2022-01-21,122.96,Put,30.30,30.90,30.60,0.4891,-0.61,0.01,-0.03,0.31
2021-05-13,ARKK,2022-01-21,125,Put,31.90,32.40,32.15,0.4897,-0.63,0.01,-0.03,0.30
2021-05-13,ARKK,2022-01-21,127.96,Put,34.20,34.80,34.50,0.4925,-0.65,0.01,-0.02,0.30
2021-05-13,ARKK,2022-01-21,130,Put,35.40,36.00,35.70,0.4946,-0.66,0.01,-0.02,0.29
