date,symbol,expiration,strike,call_put,bid,ask,mid,iv,delta,gamma,theta,vega
2021-08-05,ARKK,2022-01-21,94.96,Put,3.00,3.15,3.08,0.4468,-0.14,0.01,-0.02,0.19
2021-08-05,ARKK,2022-01-21,95.96,Put,3.15,3.30,3.23,0.4432,-0.14,0.01,-0.02,0.19
2021-08-05,ARKK,2022-01-21,96.96,Put,3.30,3.45,3.38,0.4394,-0.15,0.01,-0.02,0.20
2021-08-05,ARKK,2022-01-21,97.96,Put,3.50,3.65,3.58,0.4377,-0.16,0.01,-0.03,0.21
2021-08-05,ARKK,2022-01-21,98.96,Put,3.65,3.80,3.73,0.4333,-0.16,0.01,-0.03,0.21
2021-08-05,ARKK,2022-01-21,100,Put,3.90,4.05,3.98,0.4327,-0.17,0.01,-0.03,0.22
2021-08-05,ARKK,2022-01-21,102.96,Put,4.50,4.65,4.58,0.4239,-0.20,0.01,-0.03,0.24
2021-08-05,ARKK,2022-01-21,105,Put,4.95,5.10,5.03,0.4178,-0.21,0.01,-0.03,0.25
2021-08-05,ARKK,2022-01-21,107.96,Put,5.75,5.90,5.83,0.4122,-0.24,0.01,-0.03,0.27
2021-08-05,ARKK,2022-01-21,110,Put,6.25,6.50,6.38,0.4065,-0.26,0.01,-0.03,0.28
2021-08-05,ARKK,2022-01-21,112.96,Put,7.30,7.45,7.38,0.4028,-0.29,0.01,-0.03,0.29
2021-08-05,ARKK,2022-01-21,115,Put,7.95,8.20,8.08,0.3988,-0.32,0.01,-0.03,0.30
2021-08-05,ARKK,2022-01-21,117.96,Put,9.10,9.35,9.23,0.3947,-0.35,0.01,-0.03,0.31
2021-08-05,ARKK,2022-01-21,120,Put,9.95,10.20,10.08,0.3919,-0.37,0.01,-0.03,0.32
2021-08-05,ARKK,2022-01-21,122.96,Put,11.30,11.55,11.43,0.3887,-0.41,0.01,-0.03,0.33
2021-08-05,ARKK,2022-01-21,125,Put,12.35,12.60,12.48,0.3883,-0.43,0.01,-0.03,0.33
2021-08-05,ARKK,2022-01-21,127.96,Put,13.90,14.15,14.03,0.3859,-0.47,0.01,-0.03,0.34
2021-08-05,ARKK,2022-01-21,130,Put,15.00,15.30,15.15,0.3841,-0.49,0.01,-0.03,0.34
2021-08-05,ARKK,2022-01-21,132.96,Put,16.85,17.10,16.98,0.3848,-0.53,0.01,-0.03,0.34
